,material_id,band_gap,workfunction,cif
1713,Te2W2-b5d0b0f4ec8e,0.0,3.765192494021361,"# generated using pymatgen
data_TeW
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.05747502
_cell_length_b   4.05783699
_cell_length_c   18.85580293
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99704914
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TeW
_chemical_formula_sum   'Te2 W2'
_cell_volume   268.86794440
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Te  Te0  1  -0.00002574  0.00001930  0.38491628  1
  Te  Te1  1  0.00002574  0.57734814  0.61515256  1
  W  W2  1  -0.00000201  0.00001154  0.53081870  1
  W  W3  1  0.00000199  0.57735590  0.46925011  1
"
1714,AgCl2-d27eadb159e5,0.0,7.418269628571916,"# generated using pymatgen
data_AgCl2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.83159697
_cell_length_b   3.83159666
_cell_length_c   18.49310750
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgCl2
_chemical_formula_sum   'Ag1 Cl2'
_cell_volume   271.49979234
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.00000000  0.00000000  0.50000000  1
  Cl  Cl1  1  0.00000000  0.50000000  0.58379242  1
  Cl  Cl2  1  0.50000000  -0.00000000  0.41620758  1
"
1715,Al2Br4-ebcaa47c535c,0.0,4.1754350848905135,"# generated using pymatgen
data_AlBr2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.98254127
_cell_length_b   6.89359621
_cell_length_c   18.02887082
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlBr2
_chemical_formula_sum   'Al2 Br4'
_cell_volume   494.96518591
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.00000000  -0.00008697  0.50012010  1
  Br  Br1  1  0.50000000  0.16682038  0.58345206  1
  Br  Br2  1  -0.00000000  0.33318328  0.41654847  1
  Al  Al3  1  0.50000000  0.50008697  0.49987996  1
  Br  Br4  1  1.00000000  0.66640406  0.58355354  1
  Br  Br5  1  0.50000000  0.83359204  0.41644619  1
"
1716,AsS2-5fba39b3968c,0.0,6.0583773321377095,"# generated using pymatgen
data_AsS2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.34238917
_cell_length_b   3.34238917
_cell_length_c   18.12700000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AsS2
_chemical_formula_sum   'As1 S2'
_cell_volume   175.37617607
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  As  As0  1  0.00000000  0.00000000  0.50000000  1
  S  S1  1  0.50000000  0.28867513  0.59121629  1
  S  S2  1  0.50000000  0.28867513  0.40878371  1
"
1717,Au2I4-704bfcb472d4,0.0,5.4292409363624206,"# generated using pymatgen
data_AuI2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.49857442
_cell_length_b   7.11655766
_cell_length_c   18.30110834
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AuI2
_chemical_formula_sum   'Au2 I4'
_cell_volume   585.89834801
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Au  Au0  1  0.00000000  0.00004722  0.50009974  1
  I  I1  1  0.50000000  0.20497156  0.59182538  1
  I  I2  1  -0.00000000  0.29502844  0.40817462  1
  Au  Au3  1  0.50000000  0.49995278  0.49990026  1
  I  I4  1  1.00000000  0.70474843  0.59182651  1
  I  I5  1  0.50000000  0.79525157  0.40817349  1
"
1718,AuSe2-92f3c70d2638,0.0,5.052028570883225,"# generated using pymatgen
data_AuSe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.80644611
_cell_length_b   3.80644611
_cell_length_c   17.82751613
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AuSe2
_chemical_formula_sum   'Au1 Se2'
_cell_volume   223.69735067
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Au  Au0  1  -0.00000000  0.00000000  0.50000000  1
  Se  Se1  1  0.50000000  0.28867513  0.58014118  1
  Se  Se2  1  0.00000000  0.57735027  0.41985882  1
"
1719,BaI2-e20476acac18,3.958321557058426,4.49806677394927,"# generated using pymatgen
data_BaI2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.62698878
_cell_length_b   5.62698768
_cell_length_c   20.00631601
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaI2
_chemical_formula_sum   'Ba1 I2'
_cell_volume   633.45991462
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.00000000  -0.00000000  0.49999992  1
  I  I1  1  0.00000000  0.50000000  0.59006560  1
  I  I2  1  0.50000000  -0.00000000  0.40993435  1
"
1720,BiS2-23732b97826b,0.0,6.259679206852707,"# generated using pymatgen
data_BiS2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.89757082
_cell_length_b   3.89757082
_cell_length_c   18.12700000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BiS2
_chemical_formula_sum   'Bi1 S2'
_cell_volume   238.47595496
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Bi  Bi0  1  0.00000000  0.00000000  0.50000000  1
  S  S1  1  0.50000000  0.28867513  0.58797908  1
  S  S2  1  0.00000000  0.57735027  0.41202092  1
"
1721,CSc2-7a5c26439c00,0.0,4.0980652082247575,"# generated using pymatgen
data_Sc2C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.31408014
_cell_length_b   3.31408014
_cell_length_c   17.43109267
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sc2C
_chemical_formula_sum   'Sc2 C1'
_cell_volume   165.79875143
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.00000000  0.57735027  0.43055470  1
  Sc  Sc1  1  0.50000000  0.28867513  0.56944530  1
  C  C2  1  -0.00000000  0.00000000  0.50000000  1
"
1722,CaI2-ee886d522d75,3.5370804094414625,4.589241332319887,"# generated using pymatgen
data_CaI2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.54879848
_cell_length_b   4.54879848
_cell_length_c   18.53735382
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaI2
_chemical_formula_sum   'Ca1 I2'
_cell_volume   332.17868793
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.00000000  -0.00000000  0.50000000  1
  I  I1  1  0.50000000  0.28867513  0.59541151  1
  I  I2  1  -0.00000000  0.57735027  0.40458849  1
"
1723,Cd2S4-04d0ed1bbce6,1.5204484277706196,4.11545524641069,"# generated using pymatgen
data_CdS2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.95837652
_cell_length_b   5.90060344
_cell_length_c   16.35504464
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CdS2
_chemical_formula_sum   'Cd2 S4'
_cell_volume   575.01093744
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.50000000  0.00000000  0.50000000  1
  Cd  Cd1  1  0.00000000  0.50000000  0.50000000  1
  S  S2  1  0.07422256  0.09525495  0.45226655  1
  S  S3  1  0.57422206  0.40474494  0.54773352  1
  S  S4  1  0.92577744  0.90474505  0.54773345  1
  S  S5  1  0.42577794  0.59525506  0.45226648  1
"
1724,CoI2-614854de7677,0.0,4.696057669503691,"# generated using pymatgen
data_CoI2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.88473892
_cell_length_b   3.88473892
_cell_length_c   17.91360076
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CoI2
_chemical_formula_sum   'Co1 I2'
_cell_volume   234.11928903
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Co  Co0  1  -0.00000000  0.00000000  0.50000000  1
  I  I1  1  0.50000000  0.28867513  0.58148754  1
  I  I2  1  0.00000000  0.57735027  0.41851246  1
"
1725,CoSe2-bc92c6ca0b0f,0.0,4.688927599290243,"# generated using pymatgen
data_CoSe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.37238748
_cell_length_b   3.37238748
_cell_length_c   17.76162623
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CoSe2
_chemical_formula_sum   'Co1 Se2'
_cell_volume   174.93966706
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Co  Co0  1  0.00000000  0.00000000  0.50000000  1
  Se  Se1  1  0.50000000  0.28867513  0.57772343  1
  Se  Se2  1  0.50000000  0.28867513  0.42227657  1
"
1726,CrCl2-e1c2b9550daf,0.0,5.309909222208876,"# generated using pymatgen
data_CrCl2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.73020603
_cell_length_b   3.73021578
_cell_length_c   18.40825469
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrCl2
_chemical_formula_sum   'Cr1 Cl2'
_cell_volume   256.14117066
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.00000000  -0.00000000  0.50000006  1
  Cl  Cl1  1  -0.00000000  0.50000000  0.57780448  1
  Cl  Cl2  1  0.50000000  -0.00000000  0.42219539  1
"
1727,CrSb2-92a7597a506e,0.0,4.79147500836769,"# generated using pymatgen
data_CrSb2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.20960528
_cell_length_b   3.20960528
_cell_length_c   18.12700000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrSb2
_chemical_formula_sum   'Cr1 Sb2'
_cell_volume   161.71854197
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.00000000  0.00000000  0.50000001  1
  Sb  Sb1  1  0.50000000  0.28867513  0.61298642  1
  Sb  Sb2  1  0.50000000  0.28867513  0.38701363  1
"
1728,CuBr2-d7a74d296767,0.0,6.169612198949003,"# generated using pymatgen
data_CuBr2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.60393096
_cell_length_b   3.60393096
_cell_length_c   18.25554919
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CuBr2
_chemical_formula_sum   'Cu1 Br2'
_cell_volume   205.34231809
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  -0.00000000  0.00000000  0.50000000  1
  Br  Br1  1  0.50000000  0.28867513  0.58882687  1
  Br  Br2  1  0.50000000  0.28867513  0.41117313  1
"
1729,CuS2-21ccf8b90e06,0.0,5.550675465202694,"# generated using pymatgen
data_CuS2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.66281932
_cell_length_b   2.66281942
_cell_length_c   18.35168614
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CuS2
_chemical_formula_sum   'Cu1 S2'
_cell_volume   130.12459454
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.00000000  0.00000000  0.50000001  1
  S  S1  1  -0.00000000  0.50000000  0.60453136  1
  S  S2  1  0.50000000  -0.00000000  0.39546865  1
"
1730,FeCl2-0af1baed7940,0.0,5.331939810993438,"# generated using pymatgen
data_FeCl2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.80117818
_cell_length_b   3.80117835
_cell_length_c   18.30925974
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   FeCl2
_chemical_formula_sum   'Fe1 Cl2'
_cell_volume   264.54969158
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.00000000  0.00000000  0.50000008  1
  Cl  Cl1  1  0.00000000  0.50000000  0.57162358  1
  Cl  Cl2  1  0.50000000  0.00000000  0.42837646  1
"
1731,FeS2-9e835e9a434b,0.0,5.1161012248024065,"# generated using pymatgen
data_FeS2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.15428491
_cell_length_b   3.15428491
_cell_length_c   17.69354609
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   FeS2
_chemical_formula_sum   'Fe1 S2'
_cell_volume   152.45699315
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  -0.00000000  -0.00000000  0.50000000  1
  S  S1  1  0.50000000  0.28867513  0.57736407  1
  S  S2  1  0.50000000  0.28867513  0.42263596  1
"
1732,GaCl2-b91e80e752f7,0.0,5.318714698883218,"# generated using pymatgen
data_GaCl2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.32984197
_cell_length_b   4.32984197
_cell_length_c   18.16783838
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GaCl2
_chemical_formula_sum   'Ga1 Cl2'
_cell_volume   340.60212147
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ga  Ga0  1  -0.00000000  -0.00000000  0.50000000  1
  Cl  Cl1  1  -0.00000000  0.50000000  0.56293701  1
  Cl  Cl2  1  0.50000000  -0.00000000  0.43706299  1
"
1733,GeBr2-a64179cfe007,2.300947904894432,5.42221487588853,"# generated using pymatgen
data_GeBr2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.06727904
_cell_length_b   4.06727904
_cell_length_c   18.21085969
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GeBr2
_chemical_formula_sum   'Ge1 Br2'
_cell_volume   260.89695961
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ge  Ge0  1  -0.00000000  0.00000000  0.50000000  1
  Br  Br1  1  0.50000000  0.28867513  0.58815783  1
  Br  Br2  1  -0.00000000  0.57735027  0.41184217  1
"
1734,GeSe2-04af62ff3561,0.0,5.584461277404674,"# generated using pymatgen
data_GeSe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.52388695
_cell_length_b   3.52388695
_cell_length_c   18.36177510
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GeSe2
_chemical_formula_sum   'Ge1 Se2'
_cell_volume   197.46459044
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ge  Ge0  1  0.00000000  0.00000000  0.50000000  1
  Se  Se1  1  0.50000000  0.28867513  0.59235902  1
  Se  Se2  1  0.50000000  0.28867513  0.40764098  1
"
1735,Hf2Cl4-ddc64205f942,0.8427019328303056,4.045765523778467,"# generated using pymatgen
data_HfCl2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.27875485
_cell_length_b   6.16104617
_cell_length_c   18.63453999
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfCl2
_chemical_formula_sum   'Hf2 Cl4'
_cell_volume   376.42814308
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  -0.00000000  0.05096633  0.50287941  1
  Cl  Cl1  1  0.50000000  0.17158686  0.60415138  1
  Cl  Cl2  1  0.00000000  0.32841316  0.39584864  1
  Hf  Hf3  1  0.50000000  0.44903372  0.49712060  1
  Cl  Cl4  1  1.00000000  0.67750199  0.57879759  1
  Cl  Cl5  1  0.50000000  0.82249803  0.42120242  1
"
1736,HfS2-3d4bfe131291,2.0940613016511533,5.605397698734172,"# generated using pymatgen
data_HfS2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.87932575
_cell_length_b   3.87932574
_cell_length_c   18.95979797
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfS2
_chemical_formula_sum   'Hf1 S2'
_cell_volume   285.32918924
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  -0.00000000  -0.00000000  0.50000001  1
  S  S1  1  0.00000000  0.50000000  0.57542719  1
  S  S2  1  0.50000000  0.00000000  0.42457284  1
"
1737,HgCl2-ce3ed4728e8f,2.467847069491337,6.45753973870574,"# generated using pymatgen
data_HgCl2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.12280241
_cell_length_b   4.12280154
_cell_length_c   18.30925974
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HgCl2
_chemical_formula_sum   'Hg1 Cl2'
_cell_volume   311.21157115
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hg  Hg0  1  0.00000000  -0.00000000  0.50000032  1
  Cl  Cl1  1  0.00000000  0.50000000  0.58254381  1
  Cl  Cl2  1  0.50000000  0.00000000  0.41745690  1
"
1738,HgSe2-91e6386449a5,0.029727065723375024,4.764364646757811,"# generated using pymatgen
data_HgSe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.45245884
_cell_length_b   4.45245884
_cell_length_c   17.56771553
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HgSe2
_chemical_formula_sum   'Hg1 Se2'
_cell_volume   301.61000839
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hg  Hg0  1  0.00000000  0.00000000  0.50000000  1
  Se  Se1  1  0.50000000  0.28867513  0.57247170  1
  Se  Se2  1  0.50000000  0.28867513  0.42752830  1
"
1739,InI2-73f0be407347,0.0,5.188154030678957,"# generated using pymatgen
data_InI2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.24964661
_cell_length_b   4.24964661
_cell_length_c   19.08879997
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   InI2
_chemical_formula_sum   'In1 I2'
_cell_volume   298.54849860
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.00000000  0.00000000  0.50000000  1
  I  I1  1  0.50000000  0.28867513  0.60709945  1
  I  I2  1  0.50000000  0.28867513  0.39290055  1
"
1740,IrH2-08bd4a749d3c,0.0,4.4154839814989275,"# generated using pymatgen
data_H2Ir
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.73712049
_cell_length_b   2.73712049
_cell_length_c   17.34953176
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   H2Ir
_chemical_formula_sum   'Ir1 H2'
_cell_volume   112.56573803
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ir  Ir0  1  -0.00000000  0.00000000  0.50000000  1
  H  H1  1  0.50000000  0.28867514  0.55804346  1
  H  H2  1  0.50000000  0.28867514  0.44195654  1
"
